id_aluno;num_materiais;fitness_total;cobertura;dificuldade;tempo;balanceamento;estilo;sequencia
1;1;1041.2500;40.0000;1000.0000;0.0000;0.0000;1.2500;21
100;2;1041.6250;40.0000;1000.0000;0.0000;0.0000;1.6250;21 23
101;4;1042.8125;40.0000;1000.0000;0.0000;0.0000;2.8125;4 15 21 27
102;4;1042.5625;40.0000;1000.0000;0.0000;0.0000;2.5625;15 21 22 27
106;2;1042.3750;40.0000;1000.0000;0.0000;0.0000;2.3750;10 21
107;4;1041.5625;40.0000;1000.0000;0.0000;0.0000;1.5625;0 14 19 21
110;3;1042.2500;40.0000;1000.0000;0.0000;0.0000;2.2500;15 21 27
111;8;1041.9375;40.0000;1000.0000;0.0000;0.0000;1.9375;0 7 15 17 19 24 27 30
112;1;1042.0000;40.0000;1000.0000;0.0000;0.0000;2.0000;12
113;3;1041.9167;40.0000;1000.0000;0.0000;0.0000;1.9167;1 5 21
114;6;1041.2500;40.0000;1000.0000;0.0000;0.0000;1.2500;3 5 16 18 25 28
117;4;1041.8125;40.0000;1000.0000;0.0000;0.0000;1.8125;10 12 14 21
118;2;1042.0000;40.0000;1000.0000;0.0000;0.0000;2.0000;8 21
120;6;1041.4167;40.0000;1000.0000;0.0000;0.0000;1.4167;0 7 8 21 23 24
121;1;1041.7500;40.0000;1000.0000;0.0000;0.0000;1.7500;14
123;1;1041.7500;40.0000;1000.0000;0.0000;0.0000;1.7500;21
124;2;1042.1250;40.0000;1000.0000;0.0000;0.0000;2.1250;6 21
125;9;1041.9167;40.0000;1000.0000;0.0000;0.0000;1.9167;0 7 12 14 17 19 21 23 24
126;3;1042.5000;40.0000;1000.0000;0.0000;0.0000;2.5000;10 21 23
127;4;1042.6250;40.0000;1000.0000;0.0000;0.0000;2.6250;10 12 14 19
130;4;1042.0625;40.0000;1000.0000;0.0000;0.0000;2.0625;10 12 14 21
15;4;1042.5625;40.0000;1000.0000;0.0000;0.0000;2.5625;10 14 21 24
18;6;1042.7500;40.0000;1000.0000;0.0000;0.0000;2.7500;10 14 21 23 27 30
19;4;1042.1875;40.0000;1000.0000;0.0000;0.0000;2.1875;0 14 19 21
2;1;1041.5000;40.0000;1000.0000;0.0000;0.0000;1.5000;14
21;2;1041.8750;40.0000;1000.0000;0.0000;0.0000;1.8750;10 21
