id_aluno;num_materiais;fitness_total;cobertura;dificuldade;tempo;balanceamento;estilo;sequencia
1;1;1041.2500;40.0000;1000.0000;0.0000;0.0000;1.2500;21
100;8;1042.3438;40.0000;1000.0000;0.0000;0.0000;2.3438;1 9 13 15 21 22 27 29
101;4;1042.8125;40.0000;1000.0000;0.0000;0.0000;2.8125;1 15 21 27
102;4;1042.5625;40.0000;1000.0000;0.0000;0.0000;2.5625;4 15 21 27
106;4;1042.8125;40.0000;1000.0000;0.0000;0.0000;2.8125;10 14 17 27
107;4;1041.5625;40.0000;1000.0000;0.0000;0.0000;1.5625;0 14 19 21
110;3;1042.2500;40.0000;1000.0000;0.0000;0.0000;2.2500;15 21 27
111;8;1041.9062;40.0000;1000.0000;0.0000;0.0000;1.9062;0 7 8 17 19 21 24 27
112;1;1042.0000;40.0000;1000.0000;0.0000;0.0000;2.0000;12
113;1;1041.0000;40.0000;1000.0000;0.0000;0.0000;1.0000;23
114;4;1041.2500;40.0000;1000.0000;0.0000;0.0000;1.2500;16 25 28 29
117;4;1041.8125;40.0000;1000.0000;0.0000;0.0000;1.8125;10 12 14 21
118;1;1041.5000;40.0000;1000.0000;0.0000;0.0000;1.5000;23
120;9;1041.4722;40.0000;1000.0000;0.0000;0.0000;1.4722;0 7 12 14 17 21 22 23 24
121;1;1041.7500;40.0000;1000.0000;0.0000;0.0000;1.7500;14
123;1;1041.7500;40.0000;1000.0000;0.0000;0.0000;1.7500;21
124;1;1041.0000;40.0000;1000.0000;0.0000;0.0000;1.0000;23
125;6;1041.9167;40.0000;1000.0000;0.0000;0.0000;1.9167;7 8 12 21 23 24
126;5;1042.8000;40.0000;1000.0000;0.0000;0.0000;2.8000;10 14 23 27 28
127;2;1042.1250;40.0000;1000.0000;0.0000;0.0000;2.1250;10 21
130;4;1042.0625;40.0000;1000.0000;0.0000;0.0000;2.0625;10 12 14 21
15;4;1042.5625;40.0000;1000.0000;0.0000;0.0000;2.5625;10 14 21 24
18;7;1042.7500;40.0000;1000.0000;0.0000;0.0000;2.7500;10 14 15 21 23 27 30
19;4;1042.1875;40.0000;1000.0000;0.0000;0.0000;2.1875;0 10 14 21
2;1;1041.5000;40.0000;1000.0000;0.0000;0.0000;1.5000;14
21;4;1042.3750;40.0000;1000.0000;0.0000;0.0000;2.3750;7 10 12 14
23;10;1042.3500;40.0000;1000.0000;0.0000;0.0000;2.3500;0 7 10 12 14 17 19 21 24 27
24;4;1042.4375;40.0000;1000.0000;0.0000;0.0000;2.4375;10 12 14 21
27;1;1041.5000;40.0000;1000.0000;0.0000;0.0000;1.5000;12
28;4;1042.5000;40.0000;1000.0000;0.0000;0.0000;2.5000;10 12 14 19
29;4;1042.2500;40.0000;1000.0000;0.0000;0.0000;2.2500;14 15 24 27
3;5;1042.6500;40.0000;1000.0000;0.0000;0.0000;2.6500;10 14 21 24 30
31;4;1041.5625;40.0000;1000.0000;0.0000;0.0000;1.5625;11 15 21 27
32;2;1042.1250;40.0000;1000.0000;0.0000;0.0000;2.1250;14 21
33;8;1041.9375;40.0000;1000.0000;0.0000;0.0000;1.9375;0 7 8 12 14 19 21 24
34;4;1041.6875;40.0000;1000.0000;0.0000;0.0000;1.6875;0 14 19 21
35;1;1041.5000;40.0000;1000.0000;0.0000;0.0000;1.5000;12
36;1;1041.5000;40.0000;1000.0000;0.0000;0.0000;1.5000;23
37;4;1042.6875;40.0000;1000.0000;0.0000;0.0000;2.6875;10 14 21 25
41;4;1041.5000;40.0000;1000.0000;0.0000;0.0000;1.5000;0 7 19 24
42;8;1041.3438;40.0000;1000.0000;0.0000;0.0000;1.3438;0 7 14 17 19 21 24 30
45;1;1042.0000;40.0000;1000.0000;0.0000;0.0000;2.0000;14
46;6;1041.5000;40.0000;1000.0000;0.0000;0.0000;1.5000;7 9 16 17 20 26
48;2;1042.3750;40.0000;1000.0000;0.0000;0.0000;2.3750;21 23
49;1;1041.7500;40.0000;1000.0000;0.0000;0.0000;1.7500;10
5;4;1041.9375;40.0000;1000.0000;0.0000;0.0000;1.9375;10 12 14 21
53;8;1042.6875;40.0000;1000.0000;0.0000;0.0000;2.6875;0 8 10 12 14 17 19 21
54;9;1042.5000;40.0000;1000.0000;0.0000;0.0000;2.5000;1 12 14 15 17 19 21 23 27
56;8;1042.0938;40.0000;1000.0000;0.0000;0.0000;2.0938;0 7 10 12 14 19 21 23
57;3;1042.6667;40.0000;1000.0000;0.0000;0.0000;2.6667;9 15 21
58;3;1041.5833;40.0000;1000.0000;0.0000;0.0000;1.5833;14 21 23
59;1;1041.2500;40.0000;1000.0000;0.0000;0.0000;1.2500;21
6;2;1042.1250;40.0000;1000.0000;0.0000;0.0000;2.1250;14 21
61;4;1042.6250;40.0000;1000.0000;0.0000;0.0000;2.6250;10 14 21 27
62;4;1042.5625;40.0000;1000.0000;0.0000;0.0000;2.5625;0 10 14 21
63;5;1042.2500;40.0000;1000.0000;0.0000;0.0000;2.2500;0 12 14 17 19
65;10;1042.7250;40.0000;1000.0000;0.0000;0.0000;2.7250;0 5 7 10 12 14 17 19 21 24
67;3;1042.0833;40.0000;1000.0000;0.0000;0.0000;2.0833;10 14 21
68;1;1041.2500;40.0000;1000.0000;0.0000;0.0000;1.2500;12
7;3;1042.6667;40.0000;1000.0000;0.0000;0.0000;2.6667;0 21 27
71;4;1042.1875;40.0000;1000.0000;0.0000;0.0000;2.1875;12 19 21 24
72;9;1042.3333;40.0000;1000.0000;0.0000;0.0000;2.3333;0 7 8 14 17 19 21 24 27
74;3;1042.1833;40.0000;1000.0000;0.0167;0.0000;2.1667;10 21 24
76;4;1042.5625;40.0000;1000.0000;0.0000;0.0000;2.5625;10 14 19 21
77;4;1042.3125;40.0000;1000.0000;0.0000;0.0000;2.3125;10 14 21 24
79;1;1041.5000;40.0000;1000.0000;0.0000;0.0000;1.5000;10
80;3;1042.4167;40.0000;1000.0000;0.0000;0.0000;2.4167;0 10 21
81;5;1041.5000;40.0000;1000.0000;0.0000;0.0000;1.5000;0 7 14 17 19
82;3;1042.2500;40.0000;1000.0000;0.0000;0.0000;2.2500;7 14 17
83;4;1041.8125;40.0000;1000.0000;0.0000;0.0000;1.8125;8 11 17 30
84;2;1042.3750;40.0000;1000.0000;0.0000;0.0000;2.3750;21 23
