id_aluno;num_materiais;fitness_total;cobertura;dificuldade;tempo;balanceamento;estilo;sequencia
1;4;42.0375;34.0000;1.0000;0.0000;5.1000;1.9375;11 23 26 33
100;7;49.8852;34.0000;2.6667;0.8400;10.2000;2.1786;7 11 19 23 26 28 36
101;4;44.9750;34.0000;3.0000;0.0000;5.1000;2.8750;7 21 26 28
102;4;43.1000;34.0000;1.0000;0.0000;5.1000;3.0000;11 19 26 28
106;4;42.8392;34.0000;0.6667;0.0100;5.1000;3.0625;12 19 26 30
107;4;44.2808;34.0000;2.1667;0.5767;5.1000;2.4375;7 19 26 33
110;3;42.8500;34.0000;1.1667;0.0000;5.1000;2.5833;7 22 30
111;7;50.2350;34.0000;2.3333;0.9517;10.2000;2.7500;7 11 19 26 28 33 36
112;3;43.5167;34.0000;2.3333;0.0000;5.1000;2.0833;14 22 30
113;4;42.9092;34.0000;0.6250;0.0467;6.8000;1.4375;7 19 23 38
114;3;43.6000;34.0000;3.0000;0.0000;5.1000;1.5000;7 21 30
117;4;43.7058;34.0000;1.3333;0.7100;5.1000;2.5625;7 19 26 32
118;4;43.5583;34.0000;2.3333;0.0000;5.1000;2.1250;11 19 26 28
120;8;60.2143;34.0000;1.9643;9.0250;13.6000;1.6250;1 7 11 19 23 26 28 36
121;2;41.4750;36.0000;0.0000;0.0000;3.6000;1.8750;3 26
123;4;42.0892;34.0000;0.6667;0.0100;5.1000;2.3125;12 19 26 30
124;4;43.5583;34.0000;2.3333;0.0000;5.1000;2.1250;7 21 26 28
125;8;60.6071;34.0000;1.8571;9.0250;13.6000;2.1250;1 7 11 19 23 26 28 36
126;7;52.1114;34.0000;4.0000;0.8400;10.2000;3.0714;7 11 19 23 26 28 36
127;4;43.6908;34.0000;1.6667;0.6117;5.1000;2.3125;11 24 26 38
130;4;46.6500;34.0000;2.6667;0.0583;6.8000;3.1250;0 11 26 28
15;4;44.6642;34.0000;1.6667;0.7100;5.1000;3.1875;7 19 26 32
18;8;61.4821;34.0000;1.8571;9.0250;13.6000;3.0000;1 7 11 19 23 26 28 36
19;4;44.8833;34.0000;1.3333;0.0000;6.8000;2.7500;1 26 28 33
2;3;41.6833;34.0000;0.5000;0.0000;5.1000;2.0833;4 26 30
21;4;42.8492;34.0000;0.6667;0.1450;5.1000;2.9375;6 19 26 35
23;7;49.6471;34.0000;2.0000;0.8400;10.2000;2.6071;7 11 19 23 26 28 36
24;4;44.2667;34.0000;1.6667;0.0000;5.1000;3.5000;11 19 26 28
27;3;41.0167;34.0000;0.3333;0.0000;5.1000;1.5833;14 21 30
28;4;42.8917;34.0000;1.1667;0.0000;5.1000;2.6250;7 21 26 33
29;4;43.9192;34.0000;0.3333;1.6733;5.1000;2.8125;13 24 26 34
